1,0,44024,31382,28062,21512,30381,40280
2,250,43619,32033,27806,22700,29939,40333
3,500,43181,32701,27588,23951,29514,40339
4,750,42714,33376,27410,25258,29109,40299
5,1000,42221,34052,27273,26612,28727,40212
6,1250,41707,34723,27177,28006,28370,40079
7,1500,41179,35381,27122,29431,28039,39901
8,1750,40649,36020,27105,30881,27738,39677
9,2000,40130,36636,27122,32345,27468,39410
10,2250,39629,37223,27171,33816,27230,39101
11,2500,39142,37775,27247,35282,27026,38753
12,2750,38631,38291,27348,36729,26857,38371
13,3000,38040,38767,27472,38142,26725,37957
14,3250,37308,39203,27618,39510,26630,37517
15,3500,36391,39600,27785,40823,26573,37054
16,3750,35270,39958,27974,42078,26554,36568
17,4000,33965,40278,28184,43270,26573,36061
18,4250,32536,40558,28415,44399,26631,35533
19,4500,31073,40797,28669,45463,26726,34987
20,4750,29662,40992,28946,46458,26859,34423
21,5000,28344,41139,29245,47377,27028,33845
22,5250,27130,41236,29567,48214,27232,33259
23,5500,26013,41279,29913,48960,27470,32668
24,5750,24980,41267,30281,49609,27741,32076
25,6000,24024,41198,30671,50158,28043,31488
26,6250,23140,41072,31082,50602,28374,30907
27,6500,22324,40890,31510,50938,28732,30338
28,6750,21579,40651,31952,51161,29115,29784
29,7000,20907,40359,32408,51270,29520,29250
30,7250,20313,40016,32872,51263,29945,28738
31,7500,19802,39627,33339,51140,30388,28253
32,7750,19378,39193,33806,50899,30845,27798
33,8000,19044,38719,34268,50545,31313,27375
34,8250,18801,38209,34723,50078,31791,26986
35,8500,18649,37666,35165,49503,32275,26634
36,8750,18589,37093,35592,48824,32762,26320
37,9000,18620,36494,36000,48045,33249,26047
38,9250,18741,35871,36387,47170,33733,25815
39,9500,18950,35229,36750,46206,34212,25628
40,9750,19244,34570,37087,45159,34682,25484
41,10000,19622,33897,37396,44035,35140,25386
42,10250,20079,33214,37674,42842,35583,25333
43,10500,20612,32527,37921,41589,36009,25326
44,10750,21218,31841,38135,40283,36415,25365
45,11000,21893,31161,38315,38933,36798,25449
46,11250,22634,30491,38460,37545,37157,25578
47,11500,23437,29835,38570,36129,37488,25752
48,11750,24297,29198,38643,34693,37789,25969
49,12000,25209,28584,38680,33245,38060,26229
50,12250,26167,27996,38680,31794,38298,26530
51,12500,27166,27440,38642,30347,38502,26870
52,12750,28200,26918,38568,28915,38670,27247
53,13000,29261,26436,38456,27505,38802,27660
54,13250,30345,25998,38309,26126,38896,28105
55,13500,31447,25609,38126,24786,38953,28579
56,13750,32557,25274,37910,23496,38972,29080
57,14000,33667,24998,37662,22263,38953,29604
58,14250,34770,24784,37385,21096,38895,30147
59,14500,35860,24633,37079,20001,38800,30706
60,14750,36929,24544,36747,18987,38667,31278
61,15000,37971,24513,36391,18059,38498,31859
