88,21750,36897,26748,30015,12624,57496,34565
89,22000,37342,26794,29257,11844,56225,36454
90,22250,37757,26852,28475,11208,54823,38320
91,22500,38136,26923,27672,10718,53299,40153
92,22750,38477,27004,26852,10378,51662,41940
93,23000,38774,27096,26021,10190,49922,43672
94,23250,39024,27197,25184,10156,48091,45336
95,23500,39225,27309,24347,10275,46179,46923
96,23750,39373,27429,23516,10548,44198,48422
97,24000,39472,27560,22696,10973,42160,49825
98,24250,39522,27701,21893,11547,40078,51121
99,24500,39527,27852,21111,12266,37965,52305
100,24750,39492,28015,20355,13126,35833,53368
101,25000,39421,28189,19632,14121,33697,54303
102,25250,39318,28374,18945,15246,31570,55107
103,25500,39188,28570,18300,16492,29463,55772
104,25750,39032,28776,17702,17853,27392,56296
105,26000,38854,28990,17156,19319,25367,56675
106,26250,38656,29213,16667,20884,23403,56905
107,26500,38439,29442,16241,22536,21510,56986
108,26750,38205,29674,15882,24267,19701,56917
109,27000,37955,29907,15594,26066,17986,56698
110,27250,37692,30139,15379,27923,16376,56329
111,27500,37418,30368,15236,29826,14880,55814
112,27750,37136,30591,15163,31765,13508,55153
113,28000,36852,30806,15155,33728,12268,54352
114,28250,36569,31013,15209,35703,11168,53413
115,28500,36288,31209,15317,37678,10215,52346
116,28750,36001,31392,15475,39635,9414,51159
117,29000,35688,31563,15678,41557,8771,49865
118,29250,35320,31719,15924,43428,8289,48478
119,29500,34876,31863,16210,45232,7972,47009
120,29750,34343,31992,16537,46962,7821,45464
121,30000,33725,32108,16903,48611,7838,43848
122,30250,33046,32210,17311,50175,8023,42165
123,30500,32342,32297,17759,51652,8374,40419
124,30750,31650,32370,18248,53036,8889,38615
125,31000,30994,32425,18780,54320,9566,36766
126,31250,30381,32464,19353,55494,10400,34884
127,31500,29812,32485,19969,56548,11386,32983
128,31750,29284,32487,20625,57474,12517,31077
129,32000,28793,32470,21321,58267,13787,29177
130,32250,28338,32433,22053,58919,15187,27296
131,32500,27917,32377,22817,59426,16710,25448
132,32750,27531,32302,23606,59784,18345,23644
133,33000,27181,32209,24419,59989,20083,21897
134,33250,26870,32098,25247,60040,21912,20220
135,33500,26599,31971,26081,59933,23822,18622
136,33750,26370,31828,26916,59671,25800,17116
137,34000,26186,31671,27745,59253,27835,15709
138,34250,26047,31501,28561,58684,29915,14410
139,34500,25953,31320,29358,57967,32026,13226
140,34750,25905,31127,30129,57108,34156,12163
141,35000,25902,30925,30870,56111,36292,11229
142,35250,25945,30714,31575,54984,38420,10427
143,35500,26032,30496,32239,53734,40528,9764
144,35750,26162,30273,32858,52368,42602,9243
145,36000,26335,30043,33428,50895,44631,8867
146,36250,26548,29810,33946,49325,46600,8638
147,36500,26801,29575,34408,47668,48498,8556
148,36750,27091,29339,34813,45936,50312,8622
149,37000,27416,29105,35159,44139,52032,8835
150,37250,27776,28874,35442,42288,53646,9194
151,37500,28167,28647,35663,40394,55145,9698
152,37750,28587,28425,35820,38468,56520,10344
153,38000,29035,28211,35911,36521,57761,11129
154,38250,29507,28005,35936,34566,58861,12048
155,38500,30000,27809,35895,32612,59814,13096
156,38750,30513,27625,35787,30673,60614,14266
157,39000,31040,27453,35614,28760,61256,15552
158,39250,31579,27295,35376,26884,61736,16945
159,39500,32129,27153,35075,25058,62052,18437
160,39750,32685,27029,34714,23293,62201,20018
161,40000,33242,26923,34294,21600,62182,21677
162,40250,33798,26838,33820,19992,61996,23404
163,40500,34348,26773,33294,18478,61644,25188
164,40750,34889,26729,32720,17067,61127,27017
165,41000,35418,26706,32101,15769,60449,28881
166,41250,35931,26703,31442,14592,59615,30768
167,41500,36426,26717,30745,13541,58628,32666
168,41750,36897,26748,30016,12624,57495,34565
169,42000,37342,26793,29257,11844,56224,36454
170,42250,37757,26852,28475,11208,54823,38320
171,42500,38137,26922,27673,10718,53299,40153
172,42750,38477,27004,26853,10378,51662,41940
173,43000,38775,27095,26021,10190,49922,43672
174,43250,39025,27197,25184,10156,48091,45336
175,43500,39225,27308,24348,10275,46179,46923
176,43750,39374,27429,23517,10548,44198,48422
177,44000,39473,27560,22697,10973,42160,49825
178,44250,39523,27701,21893,11547,40078,51121
179,44500,39528,27852,21111,12266,37965,52305
180,44750,39493,28015,20356,13126,35833,53368
181,45000,39423,28188,19632,14121,33697,54303
182,45250,39320,28374,18945,15246,31570,55107
183,45500,39189,28569,18300,16492,29463,55772
184,45750,39034,28775,17702,17853,27392,56296
185,46000,38856,28990,17156,19319,25367,56675
186,46250,38657,29213,16667,20884,23403,56905
187,46500,38440,29442,16241,22536,21510,56986
188,46750,38206,29674,15882,24267,19701,56917
189,47000,37957,29907,15594,26066,17986,56698
190,47250,37693,30139,15379,27923,16376,56329
191,47500,37419,30368,15235,29826,14880,55814
192,47750,37137,30591,15162,31764,13508,55153
193,48000,36852,30806,15155,33727,12268,54352
194,48250,36569,31013,15208,35703,11168,53414
195,48500,36287,31209,15316,37677,10215,52346
196,48750,36000,31392,15474,39634,9414,51159
197,49000,35685,31563,15677,41557,8771,49866
198,49250,35317,31720,15923,43427,8289,48479
199,49500,34872,31863,16209,45232,7972,47009
200,49750,34339,31992,16536,46962,7821,45464
201,50000,33722,32108,16903,48610,7838,43848
202,50250,33043,32210,17310,50175,8023,42165
203,50500,32339,32298,17758,51652,8374,40418
204,50750,31648,32370,18248,53037,8889,38615
205,51000,30993,32426,18779,54320,9566,36766
206,51250,30381,32464,19353,55494,10400,34884
207,51500,29812,32485,19968,56548,11386,32983
208,51750,29284,32487,20625,57475,12517,31076
209,52000,28793,32470,21321,58267,13787,29176
210,52250,28338,32433,22053,58919,15187,27296
211,52500,27917,32377,22817,59426,16710,25448
212,52750,27531,32302,23607,59784,18345,23644
213,53000,27181,32209,24419,59989,20083,21897
214,53250,26870,32098,25247,60040,21912,20220
215,53500,26599,31971,26082,59933,23822,18622
216,53750,26371,31828,26917,59670,25800,17116
217,54000,26186,31671,27746,59253,27835,15709
218,54250,26047,31501,28561,58684,29915,14410
219,54500,25953,31320,29358,57967,32026,13226
220,54750,25905,31127,30130,57108,34156,12163
221,55000,25903,30925,30870,56111,36292,11229
222,55250,25945,30714,31575,54984,38420,10428
223,55500,26032,30496,32239,53734,40528,9765
224,55750,26162,30273,32858,52368,42602,9244
225,56000,26335,30043,33428,50895,44631,8867
226,56250,26549,29810,33946,49325,46600,8638
227,56500,26801,29575,34409,47668,48498,8556
228,56750,27091,29339,34814,45936,50312,8622
229,57000,27417,29105,35159,44139,52032,8835
230,57250,27776,28874,35443,42288,53646,9194
231,57500,28167,28647,35664,40394,55145,9698
232,57750,28587,28425,35820,38468,56519,10345
233,58000,29035,28211,35911,36521,57761,11129
234,58250,29507,28005,35936,34566,58861,12048
235,58500,30001,27810,35895,32612,59814,13096
236,58750,30513,27625,35788,30673,60614,14266
237,59000,31040,27453,35614,28760,61256,15552
238,59250,31579,27295,35377,26884,61736,16945
239,59500,32129,27153,35076,25058,62052,18437
240,59750,32685,27029,34714,23293,62201,20018
241,60000,33243,26923,34295,21600,62182,21677
242,60250,33798,26837,33820,19992,61996,23404
243,60500,34348,26773,33294,18478,61644,25188
244,60750,34889,26729,32720,17067,61127,27017
245,61000,35418,26706,32102,15770,60449,28881
246,61250,35932,26703,31442,14592,59614,30768
247,61500,36426,26717,30745,13541,58628,32666
248,61750,36897,26747,30016,12624,57495,34565
249,62000,37343,26793,29258,11844,56224,36454
250,62250,37757,26851,28475,11208,54822,38320
251,62500,38137,26922,27673,10718,53298,40153
252,62750,38478,27003,26853,10378,51662,41940
253,63000,38775,27095,26021,10190,49922,43672
254,63250,39026,27196,25185,10156,48091,45336
255,63500,39226,27308,24348,10275,46179,46923
256,63750,39375,27429,23517,10548,44197,48422
257,64000,39474,27559,22697,10973,42160,49824
258,64250,39524,27700,21893,11547,40078,51121
259,64500,39530,27852,21111,12266,37965,52305
260,64750,39495,28014,20356,13126,35833,53367
261,65000,39424,28188,19633,14122,33697,54303
262,65250,39321,28373,18946,15246,31570,55107
263,65500,39191,28569,18301,16492,29463,55772
264,65750,39035,28775,17702,17853,27392,56296
265,66000,38857,28990,17156,19320,25367,56675
266,66250,38659,29213,16667,20884,23403,56905
267,66500,38442,29442,16241,22536,21510,56986
268,66750,38207,29674,15882,24267,19701,56917
269,67000,37958,29907,15594,26066,17986,56698
270,67250,37694,30139,15378,27923,16376,56329
271,67500,37420,30368,15235,29826,14880,55814
272,67750,37138,30591,15161,31764,13508,55153
273,68000,36852,30807,15154,33727,12268,54352
274,68250,36568,31013,15207,35703,11168,53414
275,68500,36286,31209,15315,37677,10215,52346
276,68750,35998,31392,15473,39634,9414,51159
277,69000,35682,31563,15676,41556,8771,49866
278,69250,35314,31720,15922,43427,8289,48479
279,69500,34869,31863,16208,45231,7972,47010
280,69750,34335,31993,16535,46961,7821,45465
281,70000,33718,32109,16902,48610,7838,43848
282,70250,33040,32210,17309,50175,8023,42165
283,70500,32337,32298,17758,51652,8374,40418
284,70750,31647,32370,18247,53037,8890,38615
285,71000,30992,32426,18779,54321,9566,36765
286,71250,30380,32464,19353,55495,10400,34884
287,71500,29812,32485,19968,56549,11386,32983
288,71750,29284,32487,20625,57475,12517,31076
289,72000,28793,32470,21321,58267,13787,29176
290,72250,28338,32433,22054,58919,15187,27296
291,72500,27917,32377,22817,59426,16710,25448
292,72750,27531,32302,23607,59784,18345,23644
293,73000,27182,32209,24420,59989,20083,21897
294,73250,26870,32098,25247,60039,21912,20220
295,73500,26599,31971,26082,59933,23822,18623
296,73750,26371,31828,26917,59670,25800,17116
297,74000,26187,31671,27746,59253,27835,15709
298,74250,26047,31501,28562,58683,29915,14410
299,74500,25954,31320,29359,57967,32026,13226
300,74750,25906,31127,30130,57107,34156,12163
301,75000,25903,30925,30871,56111,36292,11229
302,75250,25945,30714,31575,54984,38420,10428
303,75500,26032,30496,32240,53734,40528,9765
304,75750,26163,30273,32859,52368,42602,9244
305,76000,26335,30043,33429,50895,44631,8868
306,76250,26549,29810,33947,49325,46600,8638
307,76500,26802,29575,34409,47668,48498,8556
308,76750,27091,29339,34814,45936,50312,8622
309,77000,27417,29105,35159,44139,52032,8835
310,77250,27776,28874,35443,42288,53646,9194
311,77500,28167,28647,35664,40394,55145,9698
312,77750,28588,28425,35820,38468,56519,10345
313,78000,29035,28211,35912,36521,57760,11129
314,78250,29507,28005,35937,34565,58861,12048
315,78500,30001,27810,35895,32612,59814,13096
316,78750,30513,27625,35788,30673,60614,14266
317,79000,31040,27453,35615,28760,61256,15552
318,79250,31579,27295,35377,26884,61736,16945
319,79500,32130,27153,35076,25058,62052,18437
320,79750,32686,27029,34715,23293,62201,20018
321,80000,33243,26923,34295,21600,62182,21677
322,80250,33798,26837,33821,19992,61996,23404
323,80500,34348,26773,33295,18478,61644,25188
324,80750,34890,26729,32721,17067,61127,27017
325,81000,35419,26706,32102,15770,60449,28881
326,81250,35932,26702,31442,14592,59614,30768
327,81500,36426,26716,30746,13541,58628,32666
328,81750,36898,26747,30016,12624,57495,34566
329,82000,37343,26792,29258,11844,56224,36454
330,82250,37758,26851,28476,11208,54822,38320
331,82500,38137,26921,27674,10718,53298,40153
332,82750,38478,27003,26852,10378,51662,41940
333,83000,38776,27094,26021,10190,49922,43672
334,83250,39026,27196,25184,10156,48091,45336
335,83500,39227,27307,24347,10275,46179,46923
336,83750,39376,27428,23517,10548,44197,48422
337,84000,39475,27559,22697,10973,42160,49824
338,84250,39525,27700,21893,11547,40078,51121
339,84500,39531,27852,21111,12266,37965,52305
340,84750,39496,28014,20356,13126,35833,53367
341,85000,39425,28188,19632,14122,33697,54303
342,85250,39323,28373,18945,15246,31570,55106
343,85500,39192,28569,18300,16492,29463,55772
344,85750,39037,28775,17702,17853,27392,56296
345,86000,38859,28990,17155,19320,25367,56674
346,86250,38660,29213,16667,20884,23403,56905
347,86500,38443,29442,16240,22536,21510,56986
348,86750,38209,29674,15881,24267,19701,56917
349,87000,37959,29907,15593,26066,17986,56698
350,87250,37695,30139,15377,27923,16376,56329
351,87500,37421,30368,15233,29826,14880,55814
352,87750,37138,30591,15160,31764,13508,55154
353,88000,36853,30807,15152,33727,12268,54352
354,88250,36568,31013,15205,35702,11168,53414
355,88500,36285,31209,15313,37676,10215,52347
356,88750,35996,31392,15471,39633,9414,51160
357,89000,35680,31563,15675,41556,8771,49867
358,89250,35311,31720,15920,43426,8289,48480
359,89500,34865,31863,16207,45231,7972,47010
360,89750,34332,31993,16534,46961,7821,45465
361,90000,33715,32109,16901,48610,7838,43849
362,90250,33036,32211,17308,50175,8023,42165
363,90500,32334,32298,17757,51652,8374,40418
364,90750,31645,32370,18246,53037,8890,38614
365,91000,30990,32426,18778,54321,9566,36765
366,91250,30379,32464,19352,55495,10400,34883
367,91500,29810,32485,19967,56549,11386,32982
368,91750,29283,32487,20624,57475,12517,31075
369,92000,28792,32470,21321,58267,13787,29176
370,92250,28337,32433,22053,58919,15187,27296
371,92500,27916,32377,22817,59426,16710,25447
372,92750,27530,32302,23606,59784,18345,23644
373,93000,27181,32209,24419,59989,20083,21897
374,93250,26870,32098,25247,60039,21912,20220
375,93500,26599,31971,26082,59933,23822,18623
376,93750,26370,31828,26917,59670,25800,17116
377,94000,26186,31671,27746,59252,27835,15709
378,94250,26047,31501,28561,58683,29915,14410
379,94500,25953,31320,29358,57966,32026,13226
380,94750,25905,31127,30130,57107,34156,12164
381,95000,25903,30925,30870,56111,36292,11229
382,95250,25945,30714,31575,54984,38420,10428
383,95500,26032,30496,32239,53734,40528,9765
384,95750,26162,30273,32858,52367,42602,9244
385,96000,26335,30043,33428,50895,44631,8868
386,96250,26548,29810,33946,49325,46600,8638
387,96500,26801,29575,34409,47668,48498,8556
388,96750,27091,29339,34814,45936,50312,8622
389,97000,27416,29105,35159,44139,52032,8835
390,97250,27776,28874,35443,42288,53646,9194
391,97500,28167,28647,35663,40394,55145,9699
392,97750,28587,28425,35820,38468,56519,10345
393,98000,29035,28211,35911,36521,57760,11130
394,98250,29507,28005,35936,34565,58861,12048
395,98500,30001,27810,35895,32612,59814,13096
396,98750,30513,27625,35787,30673,60614,14266
397,99000,31040,27453,35614,28760,61256,15552
398,99250,31579,27295,35376,26884,61736,16945
399,99500,32130,27153,35076,25058,62051,18437
400,99750,32686,27029,34714,23293,62200,20018
401,100000,33243,26923,34295,21600,62182,21677
402,100250,33798,26837,33820,19992,61996,23404
403,100500,34349,26773,33294,18478,61644,25188
404,100750,34890,26729,32720,17068,61127,27017
405,101000,35419,26706,32101,15770,60449,28881
406,101250,35932,26702,31442,14592,59614,30768
407,101500,36426,26716,30745,13541,58628,32666
408,101750,36898,26747,30016,12624,57495,34566
409,102000,37343,26792,29258,11845,56224,36454
410,102250,37758,26850,28475,11208,54822,38320
411,102500,38138,26921,27673,10718,53298,40153
412,102750,38479,27002,26853,10378,51662,41940
413,103000,38776,27094,26021,10191,49922,43672
414,103250,39027,27196,25184,10156,48091,45336
415,103500,39227,27307,24348,10276,46178,46923
416,103750,39377,27428,23517,10548,44197,48422
417,104000,39476,27559,22697,10973,42160,49824
418,104250,39526,27700,21893,11547,40078,51121
419,104500,39532,27851,21111,12266,37965,52305
420,104750,39497,28014,20356,13126,35833,53367
421,105000,39427,28188,19632,14122,33697,54303
422,105250,39325,28373,18946,15246,31570,55106
423,105500,39194,28569,18300,16492,29463,55772
424,105750,39038,28775,17702,17853,27392,56296
425,106000,38860,28990,17156,19320,25367,56674
426,106250,38662,29213,16667,20884,23403,56905
427,106500,38445,29442,16240,22536,21510,56986
428,106750,38210,29674,15881,24267,19701,56917
429,107000,37960,29907,15593,26066,17986,56698
430,107250,37697,30139,15377,27923,16376,56330
431,107500,37422,30368,15233,29826,14880,55814
432,107750,37139,30591,15159,31764,13508,55154
433,108000,36853,30807,15152,33727,12269,54352
434,108250,36568,31013,15205,35702,11169,53414
435,108500,36284,31209,15313,37676,10215,52347
436,108750,35994,31393,15471,39633,9414,51160
437,109000,35677,31563,15674,41555,8771,49867
438,109250,35308,31720,15920,43426,8289,48480
439,109500,34862,31863,16206,45231,7972,47010
440,109750,34328,31993,16533,46961,7821,45465
441,110000,33711,32109,16900,48610,7838,43849
442,110250,33033,32211,17308,50175,8023,42165
443,110500,32332,32298,17756,51653,8374,40417
444,110750,31643,32370,18246,53038,8890,38614
445,111000,30989,32426,18778,54322,9566,36765
446,111250,30378,32465,19352,55495,10400,34883
447,111500,29810,32485,19968,56549,11386,32982
448,111750,29282,32487,20625,57476,12517,31075
449,112000,28792,32470,21321,58268,13787,29175
450,112250,28337,32433,22053,58920,15187,27295
451,112500,27916,32377,22817,59427,16710,25447
452,112750,27530,32302,23607,59784,18345,23644
453,113000,27181,32209,24419,59989,20083,21897
454,113250,26870,32098,25247,60039,21912,20220
455,113500,26599,31971,26082,59933,23822,18623
456,113750,26371,31828,26917,59670,25800,17116
457,114000,26186,31671,27746,59252,27835,15710
458,114250,26047,31501,28562,58683,29915,14410
459,114500,25953,31320,29359,57966,32026,13226
460,114750,25905,31127,30130,57107,34156,12164
461,115000,25903,30925,30871,56111,36292,11229
462,115250,25945,30714,31575,54984,38420,10428
463,115500,26032,30496,32240,53733,40528,9765
464,115750,26163,30273,32859,52367,42602,9244
465,116000,26335,30044,33429,50894,44631,8868
466,116250,26549,29810,33946,49325,46600,8638
467,116500,26801,29575,34409,47668,48497,8556
468,116750,27091,29340,34814,45936,50312,8622
469,117000,27417,29106,35159,44139,52032,8835
470,117250,27776,28874,35443,42288,53646,9194
471,117500,28167,28647,35664,40394,55145,9699
472,117750,28587,28426,35820,38468,56519,10345
473,118000,29035,28211,35911,36521,57760,11130
474,118250,29507,28006,35936,34565,58861,12049
475,118500,30001,27810,35895,32612,59814,13096
476,118750,30513,27625,35788,30673,60613,14266
477,119000,31040,27453,35614,28760,61255,15552
478,119250,31580,27296,35377,26884,61736,16945
479,119500,32130,27154,35076,25058,62051,18437
480,119750,32686,27029,34714,23293,62200,20018
481,120000,33243,26923,34295,21601,62182,21677
482,120250,33799,26837,33821,19992,61996,23404
483,120500,34349,26773,33295,18478,61644,25188
484,120750,34890,26729,32721,17068,61127,27017
485,121000,35419,26706,32102,15770,60449,28881
486,121250,35932,26702,31442,14592,59614,30768
487,121500,36427,26716,30746,13542,58627,32666
488,121750,36898,26747,30016,12624,57495,34566
489,122000,37343,26792,29258,11845,56224,36454
490,122250,37758,26850,28475,11208,54822,38320
491,122500,38138,26921,27673,10718,53298,40153
492,122750,38479,27002,26853,10379,51661,41940
493,123000,38777,27094,26022,10191,49922,43672
494,123250,39027,27195,25185,10156,48091,45336
495,123500,39228,27307,24348,10276,46178,46923
496,123750,39378,27428,23517,10548,44197,48422
497,124000,39477,27559,22697,10973,42160,49824
498,124250,39527,27700,21894,11547,40078,51121
499,124500,39533,27851,21112,12266,37965,52305
500,124750,39499,28014,20356,13126,35833,53367
501,125000,39428,28188,19633,14122,33697,54303
502,125250,39326,28373,18946,15246,31570,55106
503,125500,39196,28569,18301,16492,29463,55772
504,125750,39040,28776,17702,17853,27392,56296
505,126000,38862,28991,17156,19320,25367,56674
506,126250,38663,29213,16667,20884,23403,56905
507,126500,38446,29442,16241,22536,21510,56986
508,126750,38212,29674,15881,24267,19701,56917
509,127000,37962,29908,15593,26066,17986,56698
510,127250,37698,30140,15377,27923,16376,56330
511,127500,37423,30368,15233,29826,14880,55814
512,127750,37140,30591,15159,31764,13508,55154
513,128000,36853,30807,15151,33727,12269,54352
514,128250,36568,31013,15204,35702,11169,53415
515,128500,36284,31209,15312,37676,10215,52347
516,128750,35993,31393,15470,39632,9414,51161
517,129000,35675,31564,15673,41555,8771,49868
518,129250,35304,31721,15919,43425,8289,48481
519,129500,34858,31864,16206,45230,7972,47011
520,129750,34324,31994,16533,46960,7821,45465
521,130000,33708,32110,16900,48610,7838,43849
522,130250,33030,32211,17307,50175,8023,42165
523,130500,32330,32299,17756,51653,8374,40417
524,130750,31642,32371,18246,53038,8890,38614
525,131000,30988,32427,18778,54322,9567,36764
526,131250,30377,32465,19352,55496,10400,34882
527,131500,29810,32486,19968,56550,11386,32981
528,131750,29282,32487,20625,57476,12517,31075
529,132000,28792,32470,21321,58268,13787,29175
530,132250,28337,32433,22053,58920,15188,27295
531,132500,27916,32378,22817,59427,16710,25447
532,132750,27530,32303,23607,59784,18346,23644
533,133000,27181,32209,24420,59989,20083,21897
534,133250,26870,32098,25248,60039,21912,20220
535,133500,26599,31971,26083,59933,23822,18623
536,133750,26371,31829,26918,59670,25800,17116
537,134000,26187,31672,27747,59252,27836,15710
538,134250,26047,31502,28562,58683,29915,14411
539,134500,25954,31320,29359,57966,32026,13226
540,134750,25906,31127,30130,57107,34156,12164
541,135000,25903,30925,30871,56111,36292,11229
542,135250,25946,30715,31576,54984,38420,10428
543,135500,26032,30497,32240,53733,40528,9765
544,135750,26163,30273,32859,52367,42602,9244
545,136000,26335,30044,33429,50894,44631,8868
546,136250,26549,29810,33947,49325,46600,8638
547,136500,26801,29575,34409,47668,48497,8556
548,136750,27091,29340,34814,45936,50312,8622
549,137000,27417,29106,35160,44139,52032,8835
550,137250,27776,28874,35443,42288,53646,9195
551,137500,28167,28647,35664,40394,55145,9699
552,137750,28588,28426,35821,38468,56519,10345
553,138000,29035,28211,35912,36521,57760,11130
554,138250,29507,28006,35937,34565,58860,12049
555,138500,30001,27810,35896,32612,59813,13096
556,138750,30513,27625,35788,30673,60613,14267
557,139000,31040,27453,35615,28760,61255,15552
558,139250,31580,27296,35377,26884,61736,16945
559,139500,32130,27154,35076,25058,62051,18437
560,139750,32686,27029,34715,23293,62200,20018
561,140000,33243,26923,34295,21601,62182,21677
562,140250,33799,26837,33821,19992,61996,23404
563,140500,34349,26772,33295,18478,61643,25188
564,140750,34890,26729,32721,17068,61127,27017
565,141000,35419,26705,32102,15770,60449,28881
566,141250,35932,26701,31443,14592,59614,30768
567,141500,36427,26716,30746,13542,58627,32666
568,141750,36898,26746,30017,12624,57495,34566
569,142000,37343,26791,29258,11845,56224,36454
570,142250,37758,26850,28476,11208,54822,38320
571,142500,38138,26920,27674,10719,53298,40153
572,142750,38479,27001,26854,10379,51661,41940
573,143000,38777,27093,26022,10191,49922,43672
574,143250,39028,27195,25185,10156,48091,45336
575,143500,39229,27306,24349,10276,46178,46923
576,143750,39379,27427,23518,10549,44197,48422
577,144000,39478,27558,22698,10973,42160,49824
578,144250,39529,27699,21894,11547,40078,51121
579,144500,39535,27851,21112,12266,37965,52305
580,144750,39500,28014,20357,13126,35833,53367
581,145000,39430,28188,19633,14122,33697,54303
582,145250,39328,28373,18946,15246,31570,55106
583,145500,39197,28569,18301,16492,29463,55772
584,145750,39042,28776,17703,17853,27392,56296
585,146000,38863,28991,17156,19320,25368,56674
586,146250,38665,29213,16667,20884,23403,56905
587,146500,38448,29442,16241,22536,21510,56986
588,146750,38213,29674,15881,24267,19701,56917
589,147000,37963,29908,15593,26066,17986,56698
590,147250,37699,30140,15377,27923,16376,56330
591,147500,37424,30368,15232,29825,14880,55814
592,147750,37140,30591,15158,31764,13508,55154
593,148000,36853,30807,15150,33727,12269,54352
594,148250,36567,31014,15203,35701,11169,53415
595,148500,36283,31209,15311,37675,10215,52348
596,148750,35991,31393,15469,39632,9414,51161
597,149000,35672,31564,15672,41554,8771,49868
598,149250,35301,31721,15918,43425,8289,48481
599,149500,34855,31864,16205,45230,7972,47011
600,149750,34321,31994,16532,46960,7821,45466
601,150000,33704,32110,16899,48610,7838,43849
602,150250,33028,32212,17307,50175,8023,42165
603,150500,32327,32299,17756,51653,8374,40417
604,150750,31640,32371,18246,53038,8890,38613
605,151000,30987,32427,18778,54322,9567,36764
606,151250,30377,32465,19351,55496,10400,34882
607,151500,29809,32486,19967,56550,11386,32981
608,151750,29282,32487,20625,57476,12517,31074
